%time,field.data
5985229000000,TRAILING
5985229000000,TRAILING
5985246000000,TRAILING
5985246000000,TRAILING
5985263000000,TRAILING
5985280000000,TRAILING
5985280000000,TRAILING
5985297000000,TRAILING
5985331000000,TRAILING
5985331000000,TRAILING
5985331000000,TRAILING
5985348000000,TRAILING
5985365000000,TRAILING
5985382000000,TRAILING
5985382000000,TRAILING
5985399000000,TRAILING
5985416000000,TRAILING
5985416000000,TRAILING
5985433000000,TRAILING
5985450000000,TRAILING
5985467000000,TRAILING
5985467000000,TRAILING
5985501000000,TRAILING
5985501000000,TRAILING
5985518000000,TRAILING
5985518000000,TRAILING
5985535000000,TRAILING
5985552000000,TRAILING
5985569000000,TRAILING
5985569000000,TRAILING
5985586000000,TRAILING
5985603000000,TRAILING
5985637000000,TRAILING
5985637000000,TRAILING
5985637000000,TRAILING
5985654000000,TRAILING
5985654000000,TRAILING
5985671000000,TRAILING
5985688000000,TRAILING
5985722000000,TRAILING
5985739000000,TRAILING
5985739000000,TRAILING
5985739000000,TRAILING
5985756000000,TRAILING
5985756000000,TRAILING
5985790000000,TRAILING
5985790000000,TRAILING
5985807000000,TRAILING
5985807000000,TRAILING
5985824000000,TRAILING
5985841000000,TRAILING
5985841000000,TRAILING
5985865000000,TRAILING
5985899000000,TRAILING
5985899000000,TRAILING
5985899000000,TRAILING
5985899000000,TRAILING
5985933000000,TRAILING
5985933000000,TRAILING
5985950000000,TRAILING
5985967000000,TRAILING
5985967000000,TRAILING
5985984000000,TRAILING
5986018000000,TRAILING
5986035000000,TRAILING
5986035000000,TRAILING
5986035000000,TRAILING
5986052000000,TRAILING
5986071000000,TRAILING
5986071000000,TRAILING
5986071000000,TRAILING
5986105000000,TRAILING
5986105000000,TRAILING
5986122000000,TRAILING
5986139000000,TRAILING
5986139000000,TRAILING
5986156000000,TRAILING
5986190000000,TRAILING
5986224000000,TRAILING
5986224000000,TRAILING
5986224000000,TRAILING
5986241000000,TRAILING
5986241000000,TRAILING
5986241000000,TRAILING
5986264000000,TRAILING
5986281000000,TRAILING
5986281000000,TRAILING
5986298000000,GB_TRACK
5986315000000,GB_TRACK
5986332000000,GB_TRACK
5986332000000,GB_TRACK
5986360000000,GB_TRACK
5986360000000,GB_TRACK
5986377000000,GB_TRACK
5986394000000,GB_TRACK
5986394000000,GB_TRACK
5986411000000,GB_TRACK
5986445000000,GB_TRACK
