%time,field.header.seq,field.header.stamp,field.header.frame_id,field.need_vel_planner,field.state
5994828000000,207646,5994802000000,,0,OVERTAKE
5994828000000,207648,5994819000000,,0,OVERTAKE
5994828000000,207649,5994836000000,,0,OVERTAKE
5994845000000,207650,5994853000000,,0,OVERTAKE
5994896000000,207651,5994921000000,,0,OVERTAKE
5994896000000,207652,5994921000000,,0,OVERTAKE
5994947000000,207653,5994938000000,,0,OVERTAKE
5994947000000,207654,5994956000000,,0,OVERTAKE
5994965000000,207656,5994973000000,,0,OVERTAKE
5994965000000,207657,5994990000000,,0,OVERTAKE
5995033000000,207660,5995024000000,,0,OVERTAKE
5995033000000,207661,5995041000000,,0,OVERTAKE
5995053000000,207662,5995056000000,,0,OVERTAKE
5995089000000,207663,5995091000000,,0,OVERTAKE
5995089000000,207664,5995108000000,,0,TRAILING
5995089000000,207665,5995108000000,,0,OVERTAKE
5995123000000,207666,5995108000000,,0,OVERTAKE
5995123000000,207668,5995125000000,,0,OVERTAKE
5995140000000,207669,5995142000000,,0,TRAILING
5995157000000,207670,5995159000000,,0,TRAILING
5995157000000,207671,5995159000000,,0,TRAILING
5995208000000,207672,5995193000000,,0,TRAILING
5995208000000,207673,5995210000000,,0,TRAILING
5995208000000,207674,5995210000000,,0,TRAILING
5995208000000,207675,5995210000000,,0,TRAILING
5995242000000,207676,5995227000000,,0,TRAILING
5995242000000,207677,5995244000000,,0,TRAILING
5995259000000,207678,5995261000000,,0,TRAILING
5995259000000,207679,5995261000000,,0,TRAILING
5995276000000,207680,5995278000000,,0,TRAILING
5995293000000,207681,5995295000000,,0,TRAILING
5995310000000,207682,5995312000000,,0,TRAILING
5995310000000,207683,5995312000000,,0,TRAILING
5995344000000,207684,5995346000000,,0,TRAILING
5995356000000,207685,5995346000000,,0,TRAILING
5995356000000,207686,5995346000000,,0,TRAILING
5995373000000,207687,5995373000000,,0,TRAILING
5995373000000,207688,5995373000000,,0,TRAILING
5995390000000,207689,5995390000000,,0,TRAILING
5995441000000,207690,5995441000000,,0,TRAILING
5995441000000,207691,5995441000000,,0,TRAILING
5995463000000,207692,5995463000000,,0,TRAILING
5995480000000,207693,5995480000000,,0,TRAILING
5995480000000,207694,5995480000000,,0,TRAILING
5995497000000,207695,5995497000000,,0,TRAILING
5995514000000,207696,5995514000000,,0,TRAILING
5995531000000,207697,5995531000000,,0,TRAILING
5995531000000,207698,5995531000000,,0,TRAILING
5995548000000,207699,5995548000000,,0,TRAILING
5995564000000,207700,5995564000000,,0,TRAILING
5995598000000,207701,5995581000000,,0,TRAILING
5995598000000,207702,5995581000000,,0,TRAILING
5995598000000,207703,5995598000000,,0,TRAILING
5995615000000,207704,5995615000000,,0,TRAILING
5995649000000,207705,5995649000000,,0,TRAILING
5995656000000,207706,5995649000000,,0,TRAILING
5995656000000,207707,5995649000000,,0,TRAILING
5995656000000,207708,5995656000000,,0,TRAILING
5995673000000,207709,5995673000000,,0,TRAILING
5995724000000,207710,5995707000000,,0,TRAILING
5995724000000,207711,5995707000000,,0,TRAILING
5995724000000,207712,5995707000000,,0,TRAILING
5995724000000,207713,5995724000000,,0,TRAILING
5995741000000,207714,5995741000000,,0,TRAILING
5995758000000,207715,5995741000000,,0,TRAILING
5995758000000,207716,5995758000000,,0,TRAILING
5995775000000,207717,5995775000000,,0,TRAILING
5995792000000,207718,5995792000000,,0,TRAILING
5995792000000,207719,5995792000000,,0,TRAILING
5995826000000,207720,5995809000000,,0,TRAILING
5995826000000,207721,5995826000000,,0,TRAILING
5995843000000,207722,5995843000000,,0,TRAILING
5995843000000,207723,5995843000000,,0,TRAILING
5995858000000,207724,5995858000000,,0,TRAILING
5995875000000,207725,5995875000000,,0,TRAILING
5995909000000,207726,5995909000000,,0,TRAILING
5995909000000,207727,5995909000000,,0,TRAILING
5995926000000,207728,5995909000000,,0,TRAILING
5995926000000,207729,5995926000000,,0,TRAILING
5995943000000,207730,5995943000000,,0,TRAILING
5995943000000,207731,5995943000000,,0,TRAILING
5995977000000,207732,5995960000000,,0,TRAILING
5995977000000,207733,5995977000000,,0,TRAILING
5995994000000,207734,5995994000000,,0,TRAILING
5995994000000,207735,5995994000000,,0,TRAILING
5996028000000,207736,5996028000000,,0,TRAILING
5996045000000,207737,5996028000000,,0,TRAILING
5996045000000,207738,5996045000000,,0,TRAILING
5996045000000,207739,5996045000000,,0,TRAILING
5996062000000,207740,5996062000000,,0,TRAILING
5996079000000,207741,5996079000000,,0,TRAILING
5996113000000,207742,5996079000000,,0,TRAILING
5996113000000,207743,5996113000000,,0,TRAILING
5996113000000,207744,5996113000000,,0,TRAILING
5996113000000,207745,5996130000000,,0,TRAILING
5996113000000,207746,5996130000000,,0,TRAILING
5996147000000,207747,5996147000000,,0,TRAILING
5996164000000,207748,5996164000000,,0,TRAILING
5996198000000,207749,5996181000000,,0,TRAILING
5996198000000,207750,5996181000000,,0,TRAILING
5996198000000,207751,5996198000000,,0,TRAILING
5996232000000,207752,5996232000000,,0,TRAILING
5996232000000,207753,5996232000000,,0,TRAILING
5996249000000,207754,5996232000000,,0,TRAILING
5996249000000,207755,5996249000000,,0,TRAILING
5996261000000,207756,5996261000000,,0,TRAILING
5996278000000,207757,5996278000000,,0,TRAILING
5996312000000,207758,5996312000000,,0,TRAILING
5996312000000,207759,5996312000000,,0,TRAILING
5996346000000,207760,5996312000000,,0,TRAILING
5996346000000,207761,5996329000000,,0,TRAILING
5996346000000,207762,5996329000000,,0,TRAILING
5996346000000,207763,5996346000000,,0,TRAILING
5996361000000,207764,5996361000000,,0,TRAILING
5996378000000,207765,5996378000000,,0,TRAILING
5996395000000,207766,5996395000000,,0,TRAILING
5996395000000,207767,5996395000000,,0,TRAILING
5996446000000,207768,5996429000000,,0,TRAILING
5996446000000,207769,5996429000000,,0,TRAILING
5996446000000,207770,5996429000000,,0,TRAILING
5996446000000,207771,5996446000000,,0,TRAILING
5996463000000,207772,5996462000000,,0,TRAILING
5996480000000,207773,5996479000000,,0,TRAILING
5996514000000,207774,5996479000000,,0,TRAILING
5996514000000,207775,5996496000000,,0,TRAILING
5996514000000,207776,5996513000000,,0,TRAILING
5996514000000,207777,5996530000000,,0,TRAILING
5996548000000,207778,5996547000000,,0,TRAILING
5996548000000,207779,5996547000000,,0,TRAILING
5996548000000,207780,5996564000000,,0,TRAILING
5996565000000,207781,5996581000000,,0,TRAILING
5996565000000,207782,5996581000000,,0,TRAILING
5996633000000,207783,5996598000000,,0,TRAILING
5996633000000,207784,5996632000000,,0,TRAILING
5996633000000,207785,5996632000000,,0,TRAILING
5996633000000,207786,5996632000000,,0,TRAILING
5996650000000,207787,5996649000000,,0,TRAILING
5996667000000,207788,5996666000000,,0,TRAILING
5996667000000,207789,5996666000000,,0,TRAILING
5996684000000,207790,5996683000000,,0,TRAILING
5996718000000,207791,5996717000000,,0,TRAILING
5996718000000,207792,5996717000000,,0,TRAILING
5996752000000,207793,5996717000000,,0,TRAILING
5996752000000,207794,5996751000000,,0,TRAILING
5996752000000,207795,5996751000000,,0,TRAILING
5996752000000,207796,5996762000000,,0,TRAILING
5996788000000,207797,5996779000000,,0,TRAILING
5996839000000,207798,5996813000000,,0,TRAILING
5996839000000,207799,5996813000000,,0,TRAILING
5996839000000,207800,5996813000000,,0,TRAILING
5996839000000,207801,5996830000000,,0,TRAILING
5996839000000,207802,5996830000000,,0,TRAILING
5996856000000,207803,5996847000000,,0,TRAILING
5996856000000,207804,5996864000000,,0,TRAILING
5996873000000,207805,5996881000000,,0,TRAILING
5996907000000,207806,5996881000000,,0,TRAILING
5996907000000,207807,5996898000000,,0,TRAILING
5996924000000,207808,5996915000000,,0,TRAILING
5996924000000,207809,5996932000000,,0,TRAILING
5996924000000,207810,5996932000000,,0,TRAILING
5996941000000,207811,5996949000000,,0,TRAILING
5996958000000,207812,5996966000000,,0,TRAILING
5996958000000,207813,5996966000000,,0,TRAILING
5996992000000,207814,5997000000000,,0,TRAILING
5997026000000,207815,5997000000000,,0,TRAILING
5997026000000,207816,5997017000000,,0,TRAILING
5997026000000,207817,5997017000000,,0,TRAILING
5997026000000,207818,5997034000000,,0,TRAILING
5997043000000,207819,5997051000000,,0,TRAILING
5997060000000,207820,5997068000000,,0,TRAILING
5997094000000,207821,5997068000000,,0,TRAILING
5997094000000,207822,5997085000000,,0,TRAILING
5997094000000,207823,5997102000000,,0,TRAILING
5997128000000,207824,5997119000000,,0,TRAILING
5997128000000,207825,5997119000000,,0,TRAILING
5997145000000,207826,5997136000000,,0,TRAILING
5997145000000,207827,5997153000000,,0,TRAILING
5997162000000,207828,5997170000000,,0,TRAILING
5997162000000,207829,5997170000000,,0,TRAILING
5997179000000,207830,5997187000000,,0,TRAILING
5997213000000,207831,5997221000000,,0,TRAILING
5997213000000,207832,5997221000000,,0,TRAILING
5997213000000,207833,5997221000000,,0,TRAILING
5997247000000,207834,5997238000000,,0,TRAILING
5997267000000,207835,5997255000000,,0,TRAILING
5997267000000,207836,5997255000000,,0,TRAILING
5997301000000,207837,5997292000000,,0,TRAILING
5997301000000,207838,5997292000000,,0,TRAILING
5997301000000,207839,5997292000000,,0,TRAILING
5997301000000,207840,5997309000000,,0,TRAILING
5997335000000,207841,5997343000000,,0,TRAILING
5997352000000,207842,5997343000000,,0,TRAILING
5997352000000,207843,5997343000000,,0,TRAILING
5997369000000,207844,5997360000000,,0,TRAILING
5997386000000,207845,5997377000000,,0,TRAILING
5997437000000,207846,5997411000000,,0,TRAILING
5997437000000,207847,5997411000000,,0,TRAILING
5997437000000,207848,5997411000000,,0,TRAILING
5997437000000,207849,5997428000000,,0,TRAILING
5997437000000,207850,5997445000000,,0,TRAILING
5997437000000,207851,5997445000000,,0,TRAILING
5997454000000,207852,5997462000000,,0,TRAILING
5997488000000,207853,5997479000000,,0,TRAILING
5997488000000,207854,5997479000000,,0,TRAILING
5997488000000,207855,5997496000000,,0,TRAILING
5997505000000,207856,5997513000000,,0,TRAILING
5997522000000,207857,5997530000000,,0,TRAILING
5997522000000,207858,5997530000000,,0,TRAILING
5997539000000,207859,5997547000000,,0,TRAILING
5997556000000,207860,5997564000000,,0,TRAILING
5997607000000,207861,5997598000000,,0,TRAILING
5997607000000,207862,5997598000000,,0,TRAILING
5997607000000,207863,5997615000000,,0,TRAILING
5997607000000,207864,5997615000000,,0,TRAILING
5997624000000,207865,5997632000000,,0,TRAILING
5997641000000,207866,5997632000000,,0,TRAILING
5997658000000,207867,5997649000000,,0,TRAILING
5997692000000,207868,5997683000000,,0,TRAILING
5997692000000,207869,5997700000000,,0,TRAILING
5997726000000,207870,5997717000000,,0,TRAILING
5997726000000,207871,5997734000000,,0,TRAILING
5997743000000,207872,5997751000000,,0,OVERTAKE
5997743000000,207873,5997751000000,,0,OVERTAKE
5997760000000,207874,5997768000000,,0,OVERTAKE
5997777000000,207875,5997785000000,,0,TRAILING
5997794000000,207876,5997802000000,,0,TRAILING
5997794000000,207877,5997802000000,,0,TRAILING
5997811000000,207878,5997819000000,,0,TRAILING
5997828000000,207879,5997836000000,,0,TRAILING
5997845000000,207880,5997853000000,,0,TRAILING
5997845000000,207881,5997853000000,,0,TRAILING
5997862000000,207882,5997870000000,,0,TRAILING
5997896000000,207883,5997887000000,,0,TRAILING
5997930000000,207884,5997904000000,,0,TRAILING
5997947000000,207885,5997938000000,,0,TRAILING
5997947000000,207886,5997955000000,,0,TRAILING
5997947000000,207887,5997955000000,,0,TRAILING
5997964000000,207888,5997978000000,,0,TRAILING
5997964000000,207889,5997978000000,,0,OVERTAKE
5998015000000,207890,5997995000000,,0,OVERTAKE
5998015000000,207891,5998012000000,,0,OVERTAKE
5998015000000,207892,5998029000000,,0,OVERTAKE
5998015000000,207893,5998029000000,,0,OVERTAKE
5998054000000,207894,5998046000000,,0,OVERTAKE
5998071000000,207895,5998068000000,,0,OVERTAKE
5998071000000,207896,5998068000000,,0,OVERTAKE
5998105000000,207897,5998085000000,,0,OVERTAKE
5998122000000,207899,5998102000000,,0,OVERTAKE
5998122000000,207900,5998119000000,,0,OVERTAKE
5998139000000,207901,5998136000000,,0,OVERTAKE
5998156000000,207902,5998153000000,,0,OVERTAKE
5998156000000,207903,5998153000000,,0,TRAILING
5998156000000,207904,5998170000000,,0,TRAILING
5998190000000,207907,5998204000000,,0,OVERTAKE
5998207000000,207908,5998221000000,,0,OVERTAKE
5998241000000,207909,5998238000000,,0,OVERTAKE
5998241000000,207910,5998238000000,,0,OVERTAKE
5998258000000,207911,5998255000000,,0,OVERTAKE
5998275000000,207912,5998272000000,,0,OVERTAKE
5998309000000,207913,5998289000000,,0,OVERTAKE
5998309000000,207914,5998289000000,,0,OVERTAKE
5998309000000,207915,5998306000000,,0,OVERTAKE
5998326000000,207916,5998323000000,,0,OVERTAKE
5998343000000,207917,5998340000000,,0,OVERTAKE
5998360000000,207918,5998340000000,,0,OVERTAKE
5998360000000,207919,5998357000000,,0,OVERTAKE
5998377000000,207920,5998374000000,,0,OVERTAKE
5998411000000,207922,5998408000000,,0,OVERTAKE
5998411000000,207923,5998408000000,,0,OVERTAKE
5998411000000,207924,5998425000000,,0,OVERTAKE
5998428000000,207926,5998442000000,,0,OVERTAKE
5998445000000,207927,5998459000000,,0,OVERTAKE
5998462000000,207928,5998476000000,,0,OVERTAKE
5998462000000,207929,5998476000000,,0,OVERTAKE
5998479000000,207930,5998493000000,,0,OVERTAKE
5998547000000,207931,5998510000000,,0,OVERTAKE
5998547000000,207933,5998544000000,,0,OVERTAKE
5998547000000,207934,5998544000000,,0,OVERTAKE
5998547000000,207935,5998561000000,,0,OVERTAKE
5998564000000,207936,5998578000000,,0,OVERTAKE
5998564000000,207937,5998578000000,,0,OVERTAKE
5998598000000,207938,5998595000000,,0,OVERTAKE
5998615000000,207939,5998612000000,,0,OVERTAKE
5998615000000,207941,5998629000000,,0,OVERTAKE
5998649000000,207942,5998646000000,,0,OVERTAKE
5998662000000,207943,5998664000000,,0,OVERTAKE
5998662000000,207944,5998664000000,,0,OVERTAKE
5998680000000,207946,5998698000000,,0,OVERTAKE
5998697000000,207947,5998715000000,,0,OVERTAKE
5998714000000,207948,5998715000000,,0,OVERTAKE
5998748000000,207949,5998732000000,,0,OVERTAKE
5998748000000,207950,5998749000000,,0,TRAILING
5998765000000,207951,5998766000000,,0,TRAILING
5998765000000,207952,5998766000000,,0,TRAILING
5998782000000,207953,5998783000000,,0,TRAILING
5998799000000,207954,5998800000000,,0,TRAILING
5998833000000,207955,5998834000000,,0,OVERTAKE
5998850000000,207956,5998834000000,,0,OVERTAKE
5998850000000,207957,5998834000000,,0,OVERTAKE
5998850000000,207958,5998851000000,,0,OVERTAKE
5998850000000,207959,5998851000000,,0,OVERTAKE
5998867000000,207960,5998868000000,,0,OVERTAKE
5998884000000,207961,5998885000000,,0,OVERTAKE
5998901000000,207962,5998902000000,,0,OVERTAKE
5998901000000,207963,5998902000000,,0,OVERTAKE
5998935000000,207964,5998919000000,,0,OVERTAKE
5998935000000,207965,5998936000000,,0,OVERTAKE
5998959000000,207966,5998960000000,,0,OVERTAKE
5998959000000,207967,5998960000000,,0,OVERTAKE
5998993000000,207968,5998994000000,,0,OVERTAKE
5999010000000,207970,5998994000000,,0,OVERTAKE
5999010000000,207971,5999011000000,,0,TRAILING
5999044000000,207972,5999045000000,,0,TRAILING
5999044000000,207973,5999045000000,,0,TRAILING
5999061000000,207974,5999045000000,,0,TRAILING
5999061000000,207975,5999062000000,,0,TRAILING
5999095000000,207976,5999096000000,,0,TRAILING
5999095000000,207977,5999096000000,,0,OVERTAKE
5999129000000,207978,5999096000000,,0,OVERTAKE
5999129000000,207980,5999113000000,,0,OVERTAKE
5999129000000,207981,5999130000000,,0,TRAILING
5999146000000,207982,5999147000000,,0,TRAILING
5999163000000,207983,5999164000000,,0,TRAILING
5999163000000,207984,5999164000000,,0,TRAILING
5999214000000,207985,5999181000000,,0,TRAILING
5999214000000,207986,5999215000000,,0,TRAILING
5999214000000,207987,5999215000000,,0,TRAILING
5999214000000,207988,5999215000000,,0,TRAILING
5999231000000,207989,5999232000000,,0,TRAILING
5999248000000,207990,5999249000000,,0,TRAILING
5999265000000,207991,5999266000000,,0,TRAILING
5999265000000,207992,5999266000000,,0,TRAILING
5999299000000,207993,5999300000000,,0,TRAILING
5999333000000,207994,5999300000000,,0,TRAILING
5999333000000,207995,5999334000000,,0,TRAILING
5999350000000,207996,5999351000000,,0,TRAILING
5999350000000,207997,5999351000000,,0,TRAILING
5999368000000,207998,5999369000000,,0,TRAILING
5999385000000,207999,5999386000000,,0,TRAILING
5999402000000,208000,5999403000000,,0,TRAILING
5999419000000,208001,5999403000000,,0,TRAILING
5999453000000,208002,5999437000000,,0,TRAILING
5999453000000,208003,5999437000000,,0,TRAILING
5999453000000,208004,5999454000000,,0,TRAILING
5999453000000,208005,5999454000000,,0,TRAILING
5999471000000,208006,5999472000000,,0,TRAILING
5999505000000,208007,5999489000000,,0,TRAILING
5999505000000,208008,5999506000000,,0,TRAILING
5999522000000,208009,5999506000000,,0,TRAILING
5999522000000,208010,5999523000000,,0,TRAILING
5999522000000,208011,5999540000000,,0,TRAILING
5999539000000,208012,5999540000000,,0,TRAILING
5999573000000,208013,5999557000000,,0,TRAILING
5999573000000,208014,5999574000000,,0,TRAILING
5999590000000,208015,5999591000000,,0,TRAILING
5999590000000,208016,5999591000000,,0,TRAILING
5999641000000,208017,5999608000000,,0,TRAILING
5999641000000,208018,5999642000000,,0,TRAILING
5999641000000,208019,5999642000000,,0,TRAILING
5999641000000,208020,5999642000000,,0,TRAILING
5999658000000,208021,5999655000000,,0,TRAILING
5999675000000,208022,5999672000000,,0,TRAILING
5999692000000,208023,5999689000000,,0,TRAILING
5999692000000,208024,5999689000000,,0,TRAILING
5999726000000,208025,5999723000000,,0,TRAILING
5999726000000,208026,5999723000000,,0,TRAILING
5999743000000,208027,5999740000000,,0,TRAILING
5999760000000,208028,5999740000000,,0,TRAILING
5999760000000,208029,5999757000000,,0,TRAILING
5999777000000,208030,5999774000000,,0,TRAILING
5999777000000,208031,5999791000000,,0,TRAILING
5999811000000,208032,5999791000000,,0,TRAILING
5999811000000,208033,5999808000000,,0,TRAILING
5999828000000,208034,5999825000000,,0,TRAILING
5999828000000,208035,5999842000000,,0,TRAILING
5999862000000,208036,5999842000000,,0,TRAILING
5999862000000,208037,5999859000000,,0,TRAILING
5999896000000,208038,5999893000000,,0,TRAILING
5999913000000,208039,5999893000000,,0,TRAILING
5999947000000,208040,5999927000000,,0,TRAILING
5999947000000,208041,5999927000000,,0,GB_TRACK
5999947000000,208042,5999944000000,,0,GB_TRACK
5999964000000,208043,5999961000000,,0,GB_TRACK
5999981000000,208044,5999978000000,,0,GB_TRACK
6000015000000,208045,5999978000000,,0,GB_TRACK
6000015000000,208046,5999995000000,,0,GB_TRACK
6000015000000,208047,6000029000000,,0,GB_TRACK
6000032000000,208048,6000029000000,,0,TRAILING
6000049000000,208049,6000046000000,,0,TRAILING
6000049000000,208050,6000046000000,,0,TRAILING
6000066000000,208051,6000063000000,,0,TRAILING
6000066000000,208052,6000080000000,,0,GB_TRACK
6000083000000,208053,6000080000000,,0,GB_TRACK
6000100000000,208054,6000097000000,,0,GB_TRACK
6000100000000,208055,6000131000000,,0,GB_TRACK
6000100000000,208056,6000131000000,,0,GB_TRACK
6000100000000,208057,6000131000000,,0,GB_TRACK
6000134000000,208058,6000148000000,,0,GB_TRACK
6000151000000,208059,6000165000000,,0,GB_TRACK
6000151000000,208060,6000165000000,,0,GB_TRACK
6000168000000,208061,6000182000000,,0,GB_TRACK
6000168000000,208062,6000199000000,,0,GB_TRACK
6000202000000,208063,6000216000000,,0,GB_TRACK
6000202000000,208064,6000216000000,,0,GB_TRACK
6000236000000,208065,6000233000000,,0,GB_TRACK
6000236000000,208066,6000250000000,,0,GB_TRACK
6000275000000,208067,6000272000000,,0,GB_TRACK
6000275000000,208068,6000272000000,,0,GB_TRACK
6000309000000,208069,6000306000000,,0,GB_TRACK
6000309000000,208070,6000306000000,,0,GB_TRACK
6000309000000,208071,6000306000000,,0,GB_TRACK
6000343000000,208072,6000340000000,,0,GB_TRACK
6000343000000,208073,6000340000000,,0,GB_TRACK
6000343000000,208074,6000340000000,,0,GB_TRACK
6000360000000,208075,6000357000000,,0,GB_TRACK
6000377000000,208076,6000374000000,,0,GB_TRACK
6000394000000,208077,6000391000000,,0,GB_TRACK
6000394000000,208078,6000408000000,,0,GB_TRACK
6000394000000,208079,6000408000000,,0,GB_TRACK
6000428000000,208080,6000425000000,,0,GB_TRACK
6000445000000,208081,6000442000000,,0,GB_TRACK
6000445000000,208082,6000442000000,,0,GB_TRACK
6000462000000,208083,6000459000000,,0,GB_TRACK
6000462000000,208084,6000476000000,,0,GB_TRACK
6000479000000,208085,6000493000000,,0,GB_TRACK
6000479000000,208086,6000493000000,,0,GB_TRACK
6000479000000,208087,6000510000000,,0,GB_TRACK
6000513000000,208088,6000527000000,,0,GB_TRACK
6000513000000,208089,6000544000000,,0,GB_TRACK
6000547000000,208090,6000544000000,,0,GB_TRACK
6000564000000,208091,6000578000000,,0,GB_TRACK
6000564000000,208092,6000578000000,,0,GB_TRACK
6000581000000,208093,6000578000000,,0,GB_TRACK
6000598000000,208094,6000612000000,,0,GB_TRACK
6000598000000,208095,6000612000000,,0,GB_TRACK
6000615000000,208096,6000629000000,,0,GB_TRACK
6000632000000,208097,6000629000000,,0,GB_TRACK
6000632000000,208098,6000646000000,,0,GB_TRACK
6000666000000,208099,6000663000000,,0,GB_TRACK
6000666000000,208100,6000680000000,,0,GB_TRACK
6000666000000,208101,6000680000000,,0,GB_TRACK
6000700000000,208102,6000697000000,,0,GB_TRACK
6000700000000,208103,6000714000000,,0,GB_TRACK
6000751000000,208104,6000748000000,,0,GB_TRACK
6000751000000,208105,6000748000000,,0,GB_TRACK
6000751000000,208106,6000748000000,,0,GB_TRACK
6000768000000,208107,6000765000000,,0,GB_TRACK
6000768000000,208108,6000765000000,,0,GB_TRACK
6000802000000,208109,6000782000000,,0,GB_TRACK
6000802000000,208110,6000799000000,,0,GB_TRACK
6000836000000,208111,6000833000000,,0,GB_TRACK
6000836000000,208112,6000833000000,,0,GB_TRACK
6000836000000,208113,6000833000000,,0,GB_TRACK
6000836000000,208114,6000850000000,,0,GB_TRACK
6000870000000,208115,6000867000000,,0,GB_TRACK
6000870000000,208116,6000884000000,,0,GB_TRACK
6000870000000,208117,6000884000000,,0,GB_TRACK
6000904000000,208118,6000901000000,,0,GB_TRACK
6000904000000,208119,6000935000000,,0,GB_TRACK
6000938000000,208120,6000935000000,,0,GB_TRACK
6000956000000,208121,6000953000000,,0,GB_TRACK
6000956000000,208122,6000953000000,,0,GB_TRACK
6000956000000,208123,6000953000000,,0,GB_TRACK
6000973000000,208124,6000970000000,,0,GB_TRACK
6000990000000,208125,6000987000000,,0,GB_TRACK
6000990000000,208126,6001004000000,,0,GB_TRACK
6000990000000,208127,6001004000000,,0,GB_TRACK
6001024000000,208128,6001021000000,,0,GB_TRACK
6001041000000,208129,6001038000000,,0,GB_TRACK
6001065000000,208130,6001062000000,,0,GB_TRACK
6001065000000,208131,6001062000000,,0,GB_TRACK
6001082000000,208132,6001079000000,,0,GB_TRACK
6001082000000,208133,6001079000000,,0,GB_TRACK
6001099000000,208134,6001096000000,,0,GB_TRACK
6001099000000,208135,6001113000000,,0,GB_TRACK
6001133000000,208136,6001130000000,,0,GB_TRACK
6001133000000,208137,6001130000000,,0,GB_TRACK
6001133000000,208138,6001147000000,,0,GB_TRACK
6001150000000,208139,6001166000000,,0,GB_TRACK
6001150000000,208140,6001166000000,,0,GB_TRACK
6001186000000,208141,6001183000000,,0,GB_TRACK
6001186000000,208142,6001200000000,,0,GB_TRACK
6001220000000,208143,6001234000000,,0,GB_TRACK
6001220000000,208144,6001234000000,,0,GB_TRACK
6001237000000,208145,6001234000000,,0,GB_TRACK
6001237000000,208146,6001251000000,,0,GB_TRACK
6001254000000,208147,6001268000000,,0,GB_TRACK
6001254000000,208148,6001268000000,,0,GB_TRACK
6001288000000,208149,6001285000000,,0,GB_TRACK
6001305000000,208150,6001319000000,,0,GB_TRACK
6001322000000,208151,6001319000000,,0,GB_TRACK
6001322000000,208152,6001319000000,,0,GB_TRACK
6001339000000,208153,6001336000000,,0,GB_TRACK
6001339000000,208154,6001353000000,,0,GB_TRACK
6001339000000,208155,6001353000000,,0,GB_TRACK
6001373000000,208156,6001370000000,,0,GB_TRACK
6001407000000,208157,6001404000000,,0,GB_TRACK
6001424000000,208158,6001421000000,,0,GB_TRACK
6001424000000,208159,6001421000000,,0,GB_TRACK
6001424000000,208160,6001421000000,,0,GB_TRACK
6001441000000,208161,6001438000000,,0,GB_TRACK
6001459000000,208162,6001456000000,,0,GB_TRACK
6001459000000,208163,6001456000000,,0,GB_TRACK
6001476000000,208164,6001473000000,,0,GB_TRACK
6001493000000,208165,6001490000000,,0,GB_TRACK
6001493000000,208166,6001490000000,,0,GB_TRACK
6001527000000,208167,6001524000000,,0,GB_TRACK
6001527000000,208168,6001524000000,,0,GB_TRACK
6001544000000,208169,6001541000000,,0,GB_TRACK
6001544000000,208170,6001541000000,,0,GB_TRACK
6001561000000,208171,6001558000000,,0,GB_TRACK
6001595000000,208172,6001592000000,,0,GB_TRACK
6001595000000,208173,6001592000000,,0,GB_TRACK
6001595000000,208174,6001592000000,,0,GB_TRACK
6001629000000,208175,6001626000000,,0,GB_TRACK
6001629000000,208176,6001626000000,,0,GB_TRACK
6001646000000,208177,6001643000000,,0,GB_TRACK
6001646000000,208178,6001643000000,,0,GB_TRACK
6001663000000,208179,6001660000000,,0,GB_TRACK
6001663000000,208180,6001694000000,,0,GB_TRACK
6001663000000,208181,6001694000000,,0,GB_TRACK
6001697000000,208182,6001694000000,,0,GB_TRACK
6001731000000,208183,6001728000000,,0,GB_TRACK
6001731000000,208184,6001728000000,,0,GB_TRACK
6001731000000,208185,6001728000000,,0,GB_TRACK
6001748000000,208186,6001745000000,,0,GB_TRACK
6001765000000,208187,6001762000000,,0,GB_TRACK
6001799000000,208188,6001796000000,,0,GB_TRACK
6001799000000,208189,6001796000000,,0,GB_TRACK
6001799000000,208190,6001796000000,,0,GB_TRACK
6001816000000,208191,6001813000000,,0,GB_TRACK
6001850000000,208192,6001847000000,,0,GB_TRACK
6001850000000,208193,6001847000000,,0,GB_TRACK
6001850000000,208194,6001847000000,,0,GB_TRACK
6001867000000,208195,6001864000000,,0,GB_TRACK
6001884000000,208196,6001881000000,,0,GB_TRACK
6001884000000,208197,6001881000000,,0,GB_TRACK
6001918000000,208198,6001915000000,,0,GB_TRACK
6001918000000,208199,6001915000000,,0,GB_TRACK
6001918000000,208200,6001915000000,,0,GB_TRACK
6001935000000,208201,6001932000000,,0,GB_TRACK
6001935000000,208202,6001949000000,,0,GB_TRACK
6001952000000,208203,6001966000000,,0,GB_TRACK
6001969000000,208204,6001966000000,,0,GB_TRACK
6001969000000,208205,6001983000000,,0,GB_TRACK
6002003000000,208206,6002017000000,,0,GB_TRACK
6002003000000,208207,6002017000000,,0,GB_TRACK
6002003000000,208208,6002017000000,,0,GB_TRACK
6002037000000,208209,6002034000000,,0,GB_TRACK
6002054000000,208210,6002051000000,,0,GB_TRACK
6002071000000,208211,6002068000000,,0,GB_TRACK
6002071000000,208212,6002068000000,,0,GB_TRACK
6002088000000,208213,6002085000000,,0,GB_TRACK
6002105000000,208214,6002102000000,,0,GB_TRACK
6002139000000,208215,6002136000000,,0,GB_TRACK
6002139000000,208216,6002136000000,,0,GB_TRACK
6002139000000,208217,6002136000000,,0,GB_TRACK
6002161000000,208218,6002158000000,,0,GB_TRACK
6002161000000,208219,6002158000000,,0,GB_TRACK
