%time,field.data
5981629000000,{"sm_state": "GB_TRACK", "path_source": "GB", "mpc_mode_echo": "recover", "trail_targets_n": 0, "ot_age_ms": 79.0, "rc_age_ms": 79.0, "n_wpnts": 80}
5981629000000,{"sm_state": "GB_TRACK", "path_source": "GB", "mpc_mode_echo": "recover", "trail_targets_n": 0, "ot_age_ms": 79.0, "rc_age_ms": 79.0, "n_wpnts": 80}
5981629000000,{"sm_state": "GB_TRACK", "path_source": "GB", "mpc_mode_echo": "recover", "trail_targets_n": 0, "ot_age_ms": 79.0, "rc_age_ms": 79.0, "n_wpnts": 80}
5981646000000,{"sm_state": "GB_TRACK", "path_source": "GB", "mpc_mode_echo": "recover", "trail_targets_n": 0, "ot_age_ms": 96.0, "rc_age_ms": 96.0, "n_wpnts": 80}
5981646000000,{"sm_state": "GB_TRACK", "path_source": "GB", "mpc_mode_echo": "recover", "trail_targets_n": 0, "ot_age_ms": 62.0, "rc_age_ms": 62.0, "n_wpnts": 80}
5981663000000,{"sm_state": "GB_TRACK", "path_source": "GB", "mpc_mode_echo": "recover", "trail_targets_n": 0, "ot_age_ms": 11.0, "rc_age_ms": 11.0, "n_wpnts": 80}
5981680000000,{"sm_state": "GB_TRACK", "path_source": "GB", "mpc_mode_echo": "recover", "trail_targets_n": 0, "ot_age_ms": 62.0, "rc_age_ms": 62.0, "n_wpnts": 80}
5981680000000,{"sm_state": "GB_TRACK", "path_source": "GB", "mpc_mode_echo": "recover", "trail_targets_n": 0, "ot_age_ms": 62.0, "rc_age_ms": 62.0, "n_wpnts": 80}
5981731000000,{"sm_state": "GB_TRACK", "path_source": "GB", "mpc_mode_echo": "recover", "trail_targets_n": 0, "ot_age_ms": 79.0, "rc_age_ms": 79.0, "n_wpnts": 80}
5981748000000,{"sm_state": "GB_TRACK", "path_source": "GB", "mpc_mode_echo": "recover", "trail_targets_n": 0, "ot_age_ms": 45.0, "rc_age_ms": 45.0, "n_wpnts": 80}
5981782000000,{"sm_state": "GB_TRACK", "path_source": "GB", "mpc_mode_echo": "recover", "trail_targets_n": 0, "ot_age_ms": 11.0, "rc_age_ms": 11.0, "n_wpnts": 80}
5981782000000,{"sm_state": "GB_TRACK", "path_source": "GB", "mpc_mode_echo": "recover", "trail_targets_n": 0, "ot_age_ms": 28.0, "rc_age_ms": 28.0, "n_wpnts": 80}
5981782000000,{"sm_state": "GB_TRACK", "path_source": "GB", "mpc_mode_echo": "recover", "trail_targets_n": 0, "ot_age_ms": 28.0, "rc_age_ms": 28.0, "n_wpnts": 80}
5981799000000,{"sm_state": "GB_TRACK", "path_source": "GB", "mpc_mode_echo": "recover", "trail_targets_n": 0, "ot_age_ms": 45.0, "rc_age_ms": 45.0, "n_wpnts": 80}
5981816000000,{"sm_state": "GB_TRACK", "path_source": "GB", "mpc_mode_echo": "recover", "trail_targets_n": 0, "ot_age_ms": 62.0, "rc_age_ms": 62.0, "n_wpnts": 80}
5981816000000,{"sm_state": "GB_TRACK", "path_source": "GB", "mpc_mode_echo": "recover", "trail_targets_n": 0, "ot_age_ms": 62.0, "rc_age_ms": 62.0, "n_wpnts": 80}
5981850000000,{"sm_state": "GB_TRACK", "path_source": "GB", "mpc_mode_echo": "recover", "trail_targets_n": 0, "ot_age_ms": 28.0, "rc_age_ms": 28.0, "n_wpnts": 80}
5981850000000,{"sm_state": "GB_TRACK", "path_source": "GB", "mpc_mode_echo": "recover", "trail_targets_n": 0, "ot_age_ms": 28.0, "rc_age_ms": 28.0, "n_wpnts": 80}
5981867000000,{"sm_state": "GB_TRACK", "path_source": "GB", "mpc_mode_echo": "recover", "trail_targets_n": 0, "ot_age_ms": 45.0, "rc_age_ms": 45.0, "n_wpnts": 80}
5981867000000,{"sm_state": "GB_TRACK", "path_source": "GB", "mpc_mode_echo": "recover", "trail_targets_n": 0, "ot_age_ms": 45.0, "rc_age_ms": 45.0, "n_wpnts": 80}
5981901000000,{"sm_state": "GB_TRACK", "path_source": "GB", "mpc_mode_echo": "recover", "trail_targets_n": 0, "ot_age_ms": 28.0, "rc_age_ms": 28.0, "n_wpnts": 80}
5981901000000,{"sm_state": "GB_TRACK", "path_source": "GB", "mpc_mode_echo": "recover", "trail_targets_n": 0, "ot_age_ms": 45.0, "rc_age_ms": 45.0, "n_wpnts": 80}
5981918000000,{"sm_state": "GB_TRACK", "path_source": "GB", "mpc_mode_echo": "recover", "trail_targets_n": 0, "ot_age_ms": 62.0, "rc_age_ms": 62.0, "n_wpnts": 80}
5981952000000,{"sm_state": "GB_TRACK", "path_source": "GB", "mpc_mode_echo": "recover", "trail_targets_n": 0, "ot_age_ms": 62.0, "rc_age_ms": 62.0, "n_wpnts": 80}
5981952000000,{"sm_state": "GB_TRACK", "path_source": "GB", "mpc_mode_echo": "recover", "trail_targets_n": 0, "ot_age_ms": 79.0, "rc_age_ms": 79.0, "n_wpnts": 80}
5981952000000,{"sm_state": "GB_TRACK", "path_source": "GB", "mpc_mode_echo": "recover", "trail_targets_n": 0, "ot_age_ms": 11.0, "rc_age_ms": 11.0, "n_wpnts": 80}
5981952000000,{"sm_state": "GB_TRACK", "path_source": "GB", "mpc_mode_echo": "recover", "trail_targets_n": 0, "ot_age_ms": 11.0, "rc_age_ms": 11.0, "n_wpnts": 80}
5981969000000,{"sm_state": "GB_TRACK", "path_source": "GB", "mpc_mode_echo": "recover", "trail_targets_n": 0, "ot_age_ms": 28.0, "rc_age_ms": 28.0, "n_wpnts": 80}
5981986000000,{"sm_state": "GB_TRACK", "path_source": "GB", "mpc_mode_echo": "recover", "trail_targets_n": 0, "ot_age_ms": 45.0, "rc_age_ms": 45.0, "n_wpnts": 80}
5981986000000,{"sm_state": "GB_TRACK", "path_source": "GB", "mpc_mode_echo": "recover", "trail_targets_n": 0, "ot_age_ms": 45.0, "rc_age_ms": 45.0, "n_wpnts": 80}
5981986000000,{"sm_state": "GB_TRACK", "path_source": "GB", "mpc_mode_echo": "recover", "trail_targets_n": 0, "ot_age_ms": 45.0, "rc_age_ms": 45.0, "n_wpnts": 80}
5982020000000,{"sm_state": "GB_TRACK", "path_source": "GB", "mpc_mode_echo": "recover", "trail_targets_n": 0, "ot_age_ms": 28.0, "rc_age_ms": 28.0, "n_wpnts": 80}
5982037000000,{"sm_state": "GB_TRACK", "path_source": "GB", "mpc_mode_echo": "recover", "trail_targets_n": 0, "ot_age_ms": 45.0, "rc_age_ms": 45.0, "n_wpnts": 80}
5982054000000,{"sm_state": "GB_TRACK", "path_source": "GB", "mpc_mode_echo": "recover", "trail_targets_n": 0, "ot_age_ms": 11.0, "rc_age_ms": 11.0, "n_wpnts": 80}
5982054000000,{"sm_state": "GB_TRACK", "path_source": "GB", "mpc_mode_echo": "recover", "trail_targets_n": 0, "ot_age_ms": 11.0, "rc_age_ms": 11.0, "n_wpnts": 80}
5982071000000,{"sm_state": "GB_TRACK", "path_source": "GB", "mpc_mode_echo": "recover", "trail_targets_n": 0, "ot_age_ms": 28.0, "rc_age_ms": 28.0, "n_wpnts": 80}
5982105000000,{"sm_state": "GB_TRACK", "path_source": "GB", "mpc_mode_echo": "recover", "trail_targets_n": 0, "ot_age_ms": 45.0, "rc_age_ms": 45.0, "n_wpnts": 80}
5982105000000,{"sm_state": "GB_TRACK", "path_source": "GB", "mpc_mode_echo": "recover", "trail_targets_n": 0, "ot_age_ms": 45.0, "rc_age_ms": 45.0, "n_wpnts": 80}
5982105000000,{"sm_state": "GB_TRACK", "path_source": "GB", "mpc_mode_echo": "recover", "trail_targets_n": 0, "ot_age_ms": 45.0, "rc_age_ms": 45.0, "n_wpnts": 80}
5982122000000,{"sm_state": "GB_TRACK", "path_source": "GB", "mpc_mode_echo": "recover", "trail_targets_n": 0, "ot_age_ms": 62.0, "rc_age_ms": 62.0, "n_wpnts": 80}
5982139000000,{"sm_state": "GB_TRACK", "path_source": "GB", "mpc_mode_echo": "recover", "trail_targets_n": 0, "ot_age_ms": 45.0, "rc_age_ms": 45.0, "n_wpnts": 80}
5982139000000,{"sm_state": "GB_TRACK", "path_source": "GB", "mpc_mode_echo": "recover", "trail_targets_n": 0, "ot_age_ms": 45.0, "rc_age_ms": 45.0, "n_wpnts": 80}
5982156000000,{"sm_state": "GB_TRACK", "path_source": "GB", "mpc_mode_echo": "recover", "trail_targets_n": 0, "ot_age_ms": 62.0, "rc_age_ms": 62.0, "n_wpnts": 80}
5982173000000,{"sm_state": "GB_TRACK", "path_source": "GB", "mpc_mode_echo": "recover", "trail_targets_n": 0, "ot_age_ms": 12.0, "rc_age_ms": 12.0, "n_wpnts": 80}
5982224000000,{"sm_state": "GB_TRACK", "path_source": "GB", "mpc_mode_echo": "recover", "trail_targets_n": 0, "ot_age_ms": 46.0, "rc_age_ms": 46.0, "n_wpnts": 80}
5982224000000,{"sm_state": "GB_TRACK", "path_source": "GB", "mpc_mode_echo": "recover", "trail_targets_n": 0, "ot_age_ms": 46.0, "rc_age_ms": 46.0, "n_wpnts": 80}
5982224000000,{"sm_state": "GB_TRACK", "path_source": "GB", "mpc_mode_echo": "recover", "trail_targets_n": 0, "ot_age_ms": 46.0, "rc_age_ms": 46.0, "n_wpnts": 80}
5982241000000,{"sm_state": "GB_TRACK", "path_source": "GB", "mpc_mode_echo": "recover", "trail_targets_n": 0, "ot_age_ms": 80.0, "rc_age_ms": 80.0, "n_wpnts": 80}
5982241000000,{"sm_state": "GB_TRACK", "path_source": "GB", "mpc_mode_echo": "recover", "trail_targets_n": 0, "ot_age_ms": 29.0, "rc_age_ms": 29.0, "n_wpnts": 80}
5982241000000,{"sm_state": "GB_TRACK", "path_source": "GB", "mpc_mode_echo": "recover", "trail_targets_n": 0, "ot_age_ms": 29.0, "rc_age_ms": 29.0, "n_wpnts": 80}
5982258000000,{"sm_state": "GB_TRACK", "path_source": "GB", "mpc_mode_echo": "recover", "trail_targets_n": 0, "ot_age_ms": 49.0, "rc_age_ms": 49.0, "n_wpnts": 80}
5982295000000,{"sm_state": "GB_TRACK", "path_source": "GB", "mpc_mode_echo": "recover", "trail_targets_n": 0, "ot_age_ms": 49.0, "rc_age_ms": 49.0, "n_wpnts": 80}
5982295000000,{"sm_state": "GB_TRACK", "path_source": "GB", "mpc_mode_echo": "recover", "trail_targets_n": 0, "ot_age_ms": 49.0, "rc_age_ms": 49.0, "n_wpnts": 80}
5982295000000,{"sm_state": "GB_TRACK", "path_source": "GB", "mpc_mode_echo": "recover", "trail_targets_n": 0, "ot_age_ms": 49.0, "rc_age_ms": 49.0, "n_wpnts": 80}
5982329000000,{"sm_state": "GB_TRACK", "path_source": "GB", "mpc_mode_echo": "recover", "trail_targets_n": 0, "ot_age_ms": 29.0, "rc_age_ms": 29.0, "n_wpnts": 80}
5982346000000,{"sm_state": "GB_TRACK", "path_source": "GB", "mpc_mode_echo": "recover", "trail_targets_n": 0, "ot_age_ms": 29.0, "rc_age_ms": 29.0, "n_wpnts": 80}
5982346000000,{"sm_state": "GB_TRACK", "path_source": "GB", "mpc_mode_echo": "recover", "trail_targets_n": 0, "ot_age_ms": 46.0, "rc_age_ms": 46.0, "n_wpnts": 80}
5982363000000,{"sm_state": "GB_TRACK", "path_source": "GB", "mpc_mode_echo": "recover", "trail_targets_n": 0, "ot_age_ms": 46.0, "rc_age_ms": 46.0, "n_wpnts": 80}
5982363000000,{"sm_state": "GB_TRACK", "path_source": "GB", "mpc_mode_echo": "recover", "trail_targets_n": 0, "ot_age_ms": 29.0, "rc_age_ms": 29.0, "n_wpnts": 80}
5982397000000,{"sm_state": "GB_TRACK", "path_source": "GB", "mpc_mode_echo": "recover", "trail_targets_n": 0, "ot_age_ms": 29.0, "rc_age_ms": 29.0, "n_wpnts": 80}
5982397000000,{"sm_state": "GB_TRACK", "path_source": "GB", "mpc_mode_echo": "recover", "trail_targets_n": 0, "ot_age_ms": 29.0, "rc_age_ms": 29.0, "n_wpnts": 80}
5982414000000,{"sm_state": "GB_TRACK", "path_source": "GB", "mpc_mode_echo": "recover", "trail_targets_n": 0, "ot_age_ms": 29.0, "rc_age_ms": 29.0, "n_wpnts": 80}
5982414000000,{"sm_state": "GB_TRACK", "path_source": "GB", "mpc_mode_echo": "recover", "trail_targets_n": 0, "ot_age_ms": 29.0, "rc_age_ms": 29.0, "n_wpnts": 80}
5982414000000,{"sm_state": "GB_TRACK", "path_source": "GB", "mpc_mode_echo": "recover", "trail_targets_n": 0, "ot_age_ms": 29.0, "rc_age_ms": 29.0, "n_wpnts": 80}
5982431000000,{"sm_state": "GB_TRACK", "path_source": "GB", "mpc_mode_echo": "recover", "trail_targets_n": 0, "ot_age_ms": 46.0, "rc_age_ms": 46.0, "n_wpnts": 80}
5982448000000,{"sm_state": "GB_TRACK", "path_source": "GB", "mpc_mode_echo": "recover", "trail_targets_n": 0, "ot_age_ms": 29.0, "rc_age_ms": 29.0, "n_wpnts": 80}
5982482000000,{"sm_state": "TRAILING", "path_source": "GB", "mpc_mode_echo": "recover", "trail_targets_n": 1, "ot_age_ms": 46.0, "rc_age_ms": 46.0, "n_wpnts": 80}
5982499000000,{"sm_state": "TRAILING", "path_source": "GB", "mpc_mode_echo": "recover", "trail_targets_n": 1, "ot_age_ms": 46.0, "rc_age_ms": 46.0, "n_wpnts": 80}
5982533000000,{"sm_state": "TRAILING", "path_source": "GB", "mpc_mode_echo": "recover", "trail_targets_n": 1, "ot_age_ms": 80.0, "rc_age_ms": 80.0, "n_wpnts": 80}
5982533000000,{"sm_state": "TRAILING", "path_source": "GB", "mpc_mode_echo": "recover", "trail_targets_n": 1, "ot_age_ms": 80.0, "rc_age_ms": 80.0, "n_wpnts": 80}
5982550000000,{"sm_state": "TRAILING", "path_source": "GB", "mpc_mode_echo": "avoid", "trail_targets_n": 1, "ot_age_ms": 29.0, "rc_age_ms": 29.0, "n_wpnts": 80}
5982550000000,{"sm_state": "TRAILING", "path_source": "GB", "mpc_mode_echo": "avoid", "trail_targets_n": 1, "ot_age_ms": 29.0, "rc_age_ms": 29.0, "n_wpnts": 80}
5982567000000,{"sm_state": "TRAILING", "path_source": "GB", "mpc_mode_echo": "avoid", "trail_targets_n": 1, "ot_age_ms": 46.0, "rc_age_ms": 46.0, "n_wpnts": 80}
5982601000000,{"sm_state": "TRAILING", "path_source": "GB", "mpc_mode_echo": "avoid", "trail_targets_n": 1, "ot_age_ms": 46.0, "rc_age_ms": 46.0, "n_wpnts": 80}
5982601000000,{"sm_state": "TRAILING", "path_source": "GB", "mpc_mode_echo": "avoid", "trail_targets_n": 1, "ot_age_ms": 46.0, "rc_age_ms": 46.0, "n_wpnts": 80}
5982601000000,{"sm_state": "TRAILING", "path_source": "GB", "mpc_mode_echo": "avoid", "trail_targets_n": 1, "ot_age_ms": 46.0, "rc_age_ms": 46.0, "n_wpnts": 80}
5982635000000,{"sm_state": "TRAILING", "path_source": "GB", "mpc_mode_echo": "avoid", "trail_targets_n": 1, "ot_age_ms": 29.0, "rc_age_ms": 29.0, "n_wpnts": 80}
5982652000000,{"sm_state": "TRAILING", "path_source": "GB", "mpc_mode_echo": "avoid", "trail_targets_n": 1, "ot_age_ms": 12.0, "rc_age_ms": 12.0, "n_wpnts": 80}
5982652000000,{"sm_state": "TRAILING", "path_source": "GB", "mpc_mode_echo": "avoid", "trail_targets_n": 1, "ot_age_ms": 29.0, "rc_age_ms": 29.0, "n_wpnts": 80}
5982687000000,{"sm_state": "TRAILING", "path_source": "GB", "mpc_mode_echo": "avoid", "trail_targets_n": 1, "ot_age_ms": 64.0, "rc_age_ms": 64.0, "n_wpnts": 80}
5982687000000,{"sm_state": "TRAILING", "path_source": "GB", "mpc_mode_echo": "avoid", "trail_targets_n": 1, "ot_age_ms": 64.0, "rc_age_ms": 64.0, "n_wpnts": 80}
5982721000000,{"sm_state": "TRAILING", "path_source": "GB", "mpc_mode_echo": "avoid", "trail_targets_n": 1, "ot_age_ms": 47.0, "rc_age_ms": 47.0, "n_wpnts": 80}
5982721000000,{"sm_state": "TRAILING", "path_source": "GB", "mpc_mode_echo": "avoid", "trail_targets_n": 1, "ot_age_ms": 29.0, "rc_age_ms": 29.0, "n_wpnts": 80}
5982755000000,{"sm_state": "TRAILING", "path_source": "GB", "mpc_mode_echo": "avoid", "trail_targets_n": 1, "ot_age_ms": 46.0, "rc_age_ms": 46.0, "n_wpnts": 80}
5982755000000,{"sm_state": "TRAILING", "path_source": "GB", "mpc_mode_echo": "avoid", "trail_targets_n": 1, "ot_age_ms": 46.0, "rc_age_ms": 46.0, "n_wpnts": 80}
5982755000000,{"sm_state": "TRAILING", "path_source": "GB", "mpc_mode_echo": "avoid", "trail_targets_n": 1, "ot_age_ms": 12.0, "rc_age_ms": 12.0, "n_wpnts": 80}
5982772000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 29.0, "rc_age_ms": 29.0, "n_wpnts": 40}
5982772000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 29.0, "rc_age_ms": 29.0, "n_wpnts": 40}
5982772000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 29.0, "rc_age_ms": 29.0, "n_wpnts": 40}
5982806000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 29.0, "rc_age_ms": 29.0, "n_wpnts": 41}
5982806000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 29.0, "rc_age_ms": 29.0, "n_wpnts": 41}
5982840000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 46.0, "rc_age_ms": 46.0, "n_wpnts": 41}
5982840000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 46.0, "rc_age_ms": 46.0, "n_wpnts": 41}
5982875000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 13.0, "rc_age_ms": 13.0, "n_wpnts": 40}
5982892000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 30.0, "rc_age_ms": 30.0, "n_wpnts": 40}
5982892000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 30.0, "rc_age_ms": 30.0, "n_wpnts": 40}
5982892000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 64.0, "rc_age_ms": 64.0, "n_wpnts": 40}
5982926000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 64.0, "rc_age_ms": 64.0, "n_wpnts": 40}
5982926000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 29.0, "rc_age_ms": 29.0, "n_wpnts": 43}
5982926000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 12.0, "rc_age_ms": 12.0, "n_wpnts": 44}
5982943000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 29.0, "rc_age_ms": 29.0, "n_wpnts": 44}
5982960000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 12.0, "rc_age_ms": 12.0, "n_wpnts": 45}
5982994000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 46.0, "rc_age_ms": 46.0, "n_wpnts": 45}
5982994000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 46.0, "rc_age_ms": 46.0, "n_wpnts": 45}
5983011000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 46.0, "rc_age_ms": 46.0, "n_wpnts": 45}
5983028000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 12.0, "rc_age_ms": 12.0, "n_wpnts": 45}
5983045000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 29.0, "rc_age_ms": 29.0, "n_wpnts": 45}
5983045000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 29.0, "rc_age_ms": 29.0, "n_wpnts": 45}
5983045000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 29.0, "rc_age_ms": 29.0, "n_wpnts": 45}
5983062000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 46.0, "rc_age_ms": 46.0, "n_wpnts": 45}
5983062000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 46.0, "rc_age_ms": 46.0, "n_wpnts": 45}
5983096000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 29.0, "rc_age_ms": 29.0, "n_wpnts": 45}
5983130000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 12.0, "rc_age_ms": 12.0, "n_wpnts": 45}
5983130000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 12.0, "rc_age_ms": 12.0, "n_wpnts": 45}
5983130000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 12.0, "rc_age_ms": 12.0, "n_wpnts": 45}
5983147000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 46.0, "rc_age_ms": 46.0, "n_wpnts": 45}
5983147000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 46.0, "rc_age_ms": 46.0, "n_wpnts": 45}
5983164000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 12.0, "rc_age_ms": 12.0, "n_wpnts": 45}
5983164000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 12.0, "rc_age_ms": 12.0, "n_wpnts": 45}
5983198000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 46.0, "rc_age_ms": 46.0, "n_wpnts": 45}
5983198000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 46.0, "rc_age_ms": 46.0, "n_wpnts": 45}
5983215000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 29.0, "rc_age_ms": 29.0, "n_wpnts": 45}
5983215000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 29.0, "rc_age_ms": 29.0, "n_wpnts": 45}
5983232000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 12.0, "rc_age_ms": 12.0, "n_wpnts": 44}
5983249000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 29.0, "rc_age_ms": 29.0, "n_wpnts": 44}
5983266000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 29.0, "rc_age_ms": 29.0, "n_wpnts": 44}
5983266000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 29.0, "rc_age_ms": 29.0, "n_wpnts": 44}
5983266000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 29.0, "rc_age_ms": 29.0, "n_wpnts": 44}
5983300000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 46.0, "rc_age_ms": 46.0, "n_wpnts": 44}
5983300000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 12.0, "rc_age_ms": 12.0, "n_wpnts": 44}
5983334000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 12.0, "rc_age_ms": 12.0, "n_wpnts": 43}
5983334000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 12.0, "rc_age_ms": 12.0, "n_wpnts": 43}
5983368000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 29.0, "rc_age_ms": 29.0, "n_wpnts": 43}
5983368000000,{"sm_state": "TRAILING", "path_source": "MPC_OT", "mpc_mode_echo": "avoid", "trail_targets_n": 0, "ot_age_ms": 29.0, "rc_age_ms": 29.0, "n_wpnts": 43}
